load_transmission,load_people,n_person,load_light,load_fan,load_total,load_installed,Fan consumes too much energy,Insulation insufficient,Light consumes too much energy,Light is on for too long,People too long in the Room,To many people in the Room,none
0.4557583579999999,0.195,5,0.02218777672222222,0.06570995413888887,1.071051328848611,1.3923667275031941,0,0,0,0,0,1,0
0.48327554879999995,0.094,2,0.030374784000000002,0.081430272,0.99916687696,1.099083564656,0,0,0,0,0,0,1
0.436570904,0.047,1,0.02661244444444445,0.06381324444444446,0.832295059688889,0.915524565657778,0,0,0,0,0,0,1
0.627769538,0.072,2,0.034823150000000004,0.1191725577777778,1.2379596063777778,1.609347488291111,0,0,0,0,0,0,0
0.40067063959999993,0.12299999999999998,3,0.03238278864814815,0.05616238867037038,0.8877129345318517,1.6866545756105182,0,0,0,1,0,0,0
0.4796183718,0.064,1,0.012256688888888888,0.053186880042592595,0.8831398140606482,1.059767776872778,1,1,0,0,1,0,0
0.6574258855999999,0.33,5,0.03238462773333333,0.14351748693333333,1.6868256003866666,3.036286080696,1,1,1,0,1,1,0
0.4320106076,0.047,1,0.026561851555555554,0.06606554142222222,0.8288751008377776,0.9117626109215554,0,0,0,0,0,0,1
0.5014937443999999,0.064,2,0.02153218311111111,0.0814858554611111,0.9693420853097221,1.9386841706194442,0,0,0,0,0,0,0
0.6508000004000001,0.039,1,0.03937210333333333,0.11801535588888888,1.2284218164522223,2.211159269614,0,0,0,0,0,0,0
0.65922191,0.345,5,0.032352320000000004,0.0645202962962963,1.5965870631296297,1.9159044757555557,0,1,1,0,1,1,0
1.295811495,0.07,1,0.08380390740740741,0.11732547037037037,2.272064265527778,4.08971567795,0,1,0,1,1,0,0
0.48148784640000003,0.046,1,0.02892970666666667,0.07616059733333337,0.9172383180800001,1.0089621498880001,0,0,0,0,0,0,1
0.3915574036,0.043,1,0.019538411666666672,0.0562978885,0.7400708704616665,0.8140779575078333,0,0,0,0,0,0,1
0.73871012,0.078,2,0.028273148148148148,0.06966503703703704,1.3262400425185186,2.12198406802963,0,1,0,1,0,0,0
0.5091834396000001,0.066,2,0.02288968305555556,0.08059942942592595,0.9840752005181485,1.0824827205699634,0,0,0,0,0,0,1
0.4960800592,0.111,3,0.02422501000000001,0.08249598,1.03501152134,2.07002304268,0,0,0,0,0,0,0
0.5128002264,0.048,1,0.03375120000000001,0.08712028500000002,0.98842398153,1.087266379683,0,0,0,0,0,0,1
0.277549074,0.084,2,0.012227922000000002,0.0334229868,0.59043997506,0.6494839725660001,0,0,0,0,0,0,1
0.2721905647999999,0.083,1,0.01567574897777778,0.05585873398518519,0.6187513192562962,1.1137523746613334,1,0,1,0,1,0,0
0.28800952399999996,0.037,1,0.011407990740740743,0.03712221851851851,0.5416326132259257,0.5957958745485183,0,0,0,0,0,0,1
0.47475361559999996,0.111,3,0.023300380000000002,0.07185333400000002,0.9873156279199999,1.086047190712,0,0,0,0,0,0,1
0.3821701268,0.108,3,0.01644115,0.05594557986111111,0.8157074421586111,0.8972781863744723,0,0,0,0,0,0,1
0.7999191444000001,0.165,5,0.02486902152777778,0.12697519506712965,1.6193068734426161,3.2386137468852327,1,1,0,0,0,1,0
0.3475278752,0.037,1,0.014356829074074073,0.04834759196296296,0.6484868295437036,0.713335512498074,0,0,0,0,0,0,1
0.5570568959999999,0.05,1,0.04079913333333333,0.0925324344,1.073563272413333,1.1809195996546664,0,0,0,0,0,0,1
0.4359722444,0.105,3,0.01982552509259259,0.06463121180185186,0.9068720228769445,0.997559225164639,0,0,0,0,0,0,1
0.5895178564,0.102,3,0.027456962555555558,0.09214233610555557,1.176119874838611,1.2937318623224723,0,0,0,0,0,0,1
0.38864135199999994,0.49199999999999994,6,0.0839369531,0.06842179279288889,1.4978501419446888,2.396560227111502,1,0,1,1,1,1,0
0.34430467719999996,0.096,2,0.01889392,0.04821885833333334,0.7357553105233334,0.8093308415756668,0,0,0,0,0,0,1
0.4837353488,0.04,1,0.025647555555555555,0.07315965222222222,0.9026867070377778,0.9929553777415556,0,0,0,0,0,0,1
0.5511052447999999,0.08199999999999999,1,0.030067648000000002,0.08634811733333334,1.0868054646933332,2.064930382917333,0,0,0,0,1,0,0
0.39756607,0.288,4,0.04147969727777778,0.07776693606500001,1.1669784198470277,1.9838633137399468,1,0,0,1,1,1,0
0.5550742383999998,0.033,1,0.026748864999999997,0.1004298295,1.0371167527049996,1.1408284279754997,0,0,0,0,0,0,1
0.762447675,0.25,5,0.05788630711111111,0.14101104412266666,1.7564502880389776,2.810320460862364,1,1,0,1,0,1,0
0.36440345479999997,0.07,2,0.015485116111111114,0.05141058548888891,0.7268837767799999,0.799572154458,0,0,0,0,0,0,1
1.0534297071999996,0.356,4,0.09707866999999999,0.09535630649999997,2.3227037913649995,3.716326066183999,0,1,0,1,1,1,0
0.35388139160000004,0.096,2,0.019032620444444447,0.04968306961851852,0.7519657684112964,0.827162345252426,0,0,0,0,0,0,1
0.40999630319999997,0.039,1,0.02036359,0.09710612856,0.8213757315519998,1.3142011704831997,1,0,0,0,0,0,0
0.8271601740000001,0.039,1,0.05411797733333332,0.08269490926666664,1.4543109378699999,2.181466406805,0,1,0,1,0,0,0
0.4525158483999999,0.045,1,0.02674585375,0.07239211081666666,0.8651480288016664,0.9516628316818331,0,0,0,0,0,0,1
0.3922094,0.222,3,0.061959333333333345,0.05851714814814816,1.065294528148148,1.4914123394074073,0,0,1,1,1,0,0
0.49299293159999996,0.252,3,0.022969105280000002,0.05299361036200001,1.1903856885008999,2.26173280815171,1,1,1,0,1,0,0
0.4073607295999999,0.102,3,0.016543946666666667,0.05449770666666666,0.8415834552533332,0.9257418007786666,0,0,0,0,0,0,1
0.34993446840000003,0.12,3,0.01643978518518519,0.04718218348148149,0.7736568337466666,0.8510225171213334,0,0,0,0,0,0,1
0.43755487599999987,0.1,2,0.02895931111111111,0.06527428724444445,0.9160932878155554,1.007702616597111,0,0,0,0,0,0,1
0.6355699272,0.245,5,0.04741878960000002,0.09739089864000003,1.4868004423880001,2.9736008847760003,1,1,1,0,0,1,0
0.39711914439999996,0.086,2,0.02079726891666667,0.05416963066666668,0.8092247637758332,0.8901472401534166,0,0,0,0,0,0,1
0.3739111992,0.078,2,0.017167150000000003,0.05114930333333335,0.7543300961733334,0.8297631057906668,0,0,0,0,0,0,1
0.6795678396000001,0.047,1,0.02598276416666667,0.05394726458333334,1.1694219091075002,2.3388438182150004,0,1,0,1,0,0,0
0.30353788959999994,0.15,3,0.016436511111111114,0.04142000800000001,0.741521892631111,0.8156740818942222,0,0,0,0,0,0,1
0.4381461787999999,0.08199999999999999,2,0.023015120703703696,0.06483527905555554,0.8815950389109257,0.9697545428020183,0,0,0,0,0,0,1
0.38363872800000004,0.08,2,0.018641333333333336,0.05611041333333334,0.7806661882666668,0.8587328070933335,0,0,0,0,0,0,1
0.34367750999999996,0.06,2,0.012093750000000002,0.045432187500000006,0.6687449988749999,0.7356194987625,0,0,0,0,0,0,1
0.2802490196,0.043,1,0.012633723694444444,0.036197087422222225,0.5395157545391666,0.5934673299930833,0,0,0,0,0,0,1
0.45490037120000004,0.037,1,0.04855344462222223,0.07089247822222224,0.8864521263644445,1.5069686148195556,0,0,1,1,0,0,0
0.7254108685999999,0.148,4,0.04560012108888889,0.08412768608351852,1.4545510798699908,2.036371511817987,1,1,1,1,0,1,0
0.5515797584,0.042,1,0.032923492,0.09602685166666666,1.0476686479966666,1.1524355127963333,0,0,0,0,0,0,1
0.339879562,0.035,1,0.013971138611111112,0.046384180188888895,0.63109057716,0.6941996348760001,0,0,0,0,0,0,1
0.33762930080000003,0.27,6,0.0175218,0.053427472559999994,0.9839389313720001,1.7710900764696,1,0,0,0,0,1,0
0.38173607559999995,0.039,1,0.0180154975,0.05206016841666668,0.7116770251991665,0.7828447277190832,0,0,0,0,0,0,1
0.4406566868,0.176,4,0.02533367018518519,0.06972516953240743,1.0319875134505092,1.5479812701757638,0,0,0,0,0,1,0
0.6886211116000001,0.094,2,0.027901929481481482,0.06981418951111111,1.2764889843592593,2.297680171846667,0,1,0,0,0,0,0
0.31438916959999996,0.074,2,0.012922702222222221,0.043029105777777785,0.6442944175199999,0.708723859272,0,0,0,0,0,0,1
0.7143081008000001,0.316,4,0.017628212148148158,0.05749201007407409,1.6028710683822225,2.724880816249778,0,1,1,0,1,1,0
0.422933236,0.102,3,0.01781501022222222,0.06528677275555556,0.8816507775177777,0.9698158552695555,0,0,0,0,0,0,1
1.11056748,0.036,1,0.033543786000000006,0.1089241273166667,1.869101320309167,2.616741848432834,0,1,0,0,0,0,0
0.6232736136,0.132,4,0.031657625999999994,0.11415931799999998,1.30658130852,1.829213831928,0,0,0,0,0,1,0
0.5189449935999999,0.126,3,0.030886986666666668,0.08957226133333332,1.1098361503199998,1.2208197653519999,0,0,0,0,0,0,1
0.380604048,0.135,3,0.02076,0.053929866666666666,0.8559261762666666,0.9415187938933333,0,0,0,0,0,0,1
0.36954217959999996,0.07,2,0.014871864583333333,0.04877971583333332,0.7296309520241665,0.8025940472265832,0,0,0,0,0,0,1
0.4920191056,0.129,3,0.04955155644444443,0.0811343088888889,1.0899722078533334,1.5259610909946668,0,0,1,0,0,0,0
0.48120368999999996,0.096,2,0.031363499999999996,0.08232918750000001,1.0017997473749998,1.1019797221124998,0,0,0,0,0,0,1
0.414643042,0.035,1,0.01796389291666667,0.06395145878333333,0.770759670865,0.8478356379515001,0,0,0,0,0,0,1
0.4466763884,0.17,5,0.021767909231111115,0.07370865544414817,1.0326217819591261,1.2391461383509514,1,0,1,0,0,1,0
0.48684175759999987,0.1,2,0.03378645925925926,0.08324983561481483,1.0206231760874072,1.122685493696148,0,0,0,0,0,0,1
0.443283984,0.117,3,0.022156991999999997,0.0684026112,0.94372320144,1.038095521584,0,0,0,0,0,0,1
0.5684952,0.07,2,0.029887698918518522,0.08950716093511113,1.0989405867877629,1.3187287041453153,1,1,1,1,0,0,0
0.7878294064,0.192,6,0.04246191496296296,0.08970079535925926,1.6123885692472222,3.063538281569722,0,1,1,0,0,1,0
0.31211223999999993,0.204,6,0.011836155555555557,0.05107649244444445,0.8395860875999998,1.5952135664399996,1,0,0,0,0,1,0
0.4349579256,0.144,3,0.02709936,0.07074062099999999,0.9813569645700001,1.0794926610270001,0,0,0,0,0,0,1
0.31959870360000003,0.098,2,0.01765472540740741,0.041362499525925925,0.6910930963733334,0.7602024060106668,0,0,0,0,0,0,1
0.4160371555999999,0.094,2,0.024179152175925925,0.06374036073611111,0.8670371693424535,0.9537408862766988,0,0,0,0,0,0,1
0.4965095124,0.038,1,0.026341267500000005,0.08200452487500001,0.93214019192375,1.0253542111161251,0,0,0,0,0,0,1
0.7658541128000002,0.165,5,0.03417921173333334,0.08086689955555557,1.516555324928889,2.8814551173648892,0,1,1,0,0,1,0
0.5818934527999998,0.06,2,0.02506133333333333,0.09414707555555557,1.1035976994488885,1.2139574693937776,0,0,0,0,0,0,1
0.6535348907999999,0.038,1,0.03896940462962963,0.12418933949074075,1.239305770634537,1.3632363476979907,0,0,0,0,0,0,1
0.46623995879999997,0.038,1,0.023493357499999996,0.06967635237500001,0.86624401957875,0.952868421536625,0,0,0,0,0,0,1
0.5029062499999999,0.038,1,0.024741450962962958,0.08021438838518517,0.9365000295548146,1.0301500325102961,0,0,0,0,0,0,1
0.3293924436,0.264,3,0.017505749250000004,0.0448445151,0.9508269265275,1.521323082444,0,0,0,0,1,0,0
0.59576286,0.135,3,0.03785691,0.09598829846666668,1.2536816992766666,1.3790498692043334,0,0,0,0,0,0,1
0.45951400440000006,0.068,2,0.01987764540740741,0.1052497938857037,0.9463300933550112,1.4194951400325169,1,0,0,0,0,0,0
0.5111927655999999,0.036,1,0.038805844,0.14463996399999998,1.0594259317199999,2.0129092702679996,1,0,1,0,0,0,0
0.4562301128,0.088,2,0.026310168296296302,0.07534275466666666,0.9365304018562962,1.030183442041926,0,0,0,0,0,0,1
0.3760345556,0.037,1,0.017133333055555557,0.05607693602777779,0.7050549957908333,0.7755604953699167,0,0,0,0,0,0,1
0.5856324552000001,0.24,3,0.06435595253333334,0.03910517949074074,1.3471857014749076,2.424934262654834,0,1,1,1,1,0,0
0.47391418800000007,0.432,6,0.02389774079000001,0.03823889685,1.4036736971780004,2.1055105457670007,0,1,1,0,1,1,0
0.8489581139999999,0.043,1,0.0230902037037037,0.06690789259259258,1.4238365049296295,2.42052205838037,0,1,0,0,0,0,0
0.5148454168,0.077,1,0.10979501866666667,0.10022226547666668,1.1627009163678332,2.2091317410988833,1,0,1,1,1,0,0
0.2885180627999999,0.144,3,0.027360270000000006,0.06041451618999999,0.7544246310355,1.508849262071,1,0,0,1,0,0,0
0.6992928492000001,0.432,6,0.018362806000000002,0.08334151672000002,1.787845899284,2.1454150791408,1,1,0,0,1,1,0
0.5148251856,0.117,3,0.02825394,0.09077483800000001,1.08873824722,1.197612071942,0,0,0,0,0,0,1
0.7166485512,0.49199999999999994,6,0.028227799600000002,0.07124805187500001,1.89678038387875,3.603882729369625,0,1,1,0,1,1,0
0.4332566656,0.099,3,0.01808587733333333,0.06713696888888888,0.8953452921422221,0.9848798213564445,0,0,0,0,0,0,1
0.3303460688,0.074,2,0.03162812444444445,0.05699424801777778,0.7148042398302222,1.2866476316944,1,0,0,1,0,0,0
0.5635373172,0.098,2,0.03999100291666667,0.09312190679166668,1.1522428290170832,1.2674671119187917,0,0,0,0,0,0,1
0.9688532059999999,0.099,3,0.022668405833333332,0.07837773047222221,1.6949040463430551,2.0338848556116664,0,1,0,0,0,0,0
0.36659854,0.141,3,0.019518055555555552,0.0465111111111111,0.8317601746666664,0.9149361921333331,0,0,0,0,0,0,1
0.3954703016,0.086,2,0.021166813703703706,0.05685504611111112,0.8112636340514815,0.8923899974566297,0,0,0,0,0,0,1
0.4882515043999999,0.18,5,0.030965197129629626,0.07655650864814814,1.1248711547577777,2.2497423095155553,0,0,0,1,0,1,0
0.7180885269999999,0.066,2,0.01774841933333333,0.06136650442222223,1.2516450035955555,2.002632005752889,0,1,0,0,0,0,0
0.6442194225999999,0.172,2,0.04502500274027778,0.09003361785444441,1.379353162632347,1.6552237951588165,1,1,1,0,1,0,0
0.4007653584,0.096,3,0.025798773570370373,0.05947621451851852,0.8439585024088889,1.2659377536133334,0,0,1,0,0,0,0
0.8084075160000004,0.132,4,0.02336059392333334,0.0714274234074074,1.5010335233295746,2.4016536373273194,0,1,1,0,0,1,0
0.5766131096000001,0.042,1,0.035442176000000006,0.10160090453333334,1.0957014756933336,1.205271623262667,0,0,0,0,0,0,1
0.3309171404,0.039,1,0.014957998611111108,0.04617802648148147,0.6250270899642592,0.6875297989606851,0,0,0,0,0,0,1
0.5652615672,0.098,2,0.04042010000000001,0.09758567,1.1618376389399998,1.9751239861979997,0,0,0,0,0,0,0
0.46724876000000004,0.045,1,0.028405,0.07599915555555556,0.8941467275555557,0.9835614003111114,0,0,0,0,0,0,1
0.4242114800000001,0.12,3,0.022054210370370374,0.06445342980740741,0.9145427242577778,1.3718140863866668,0,0,0,0,0,0,0
0.4638057775999999,0.064,2,0.01949218962962963,0.07291297183333334,0.8993058616412961,0.9892364478054259,0,0,0,0,0,0,1
0.3169208284,0.16,5,0.0200406965,0.0736495596375,0.8273860725793751,1.4065563233849379,1,0,0,1,0,1,0
0.4573428288000001,0.264,3,0.12385946133333338,0.09139641280000002,1.3580681192533335,1.9012953669546668,1,0,1,1,1,0,0
0.6274366428,0.039,1,0.037204752,0.1188644128,1.19263342102,1.3118967631220002,0,0,0,0,0,0,1
0.5591977248,0.114,3,0.030898195481481476,0.09106836562962961,1.152988214571111,1.2682870360282221,0,0,0,0,0,0,1
0.8734068504,0.12299999999999998,3,0.0952054208,0.14816343612000002,1.797674775614,2.5167446858596,1,1,1,1,0,0,0
0.3286135424,0.086,2,0.016214510074074078,0.04751228533333334,0.6935934898207409,0.7629528388028151,0,0,0,0,0,0,1
0.4035701384,0.069,1,0.015047572222222224,0.058103045000000006,0.7912950956522222,1.1869426434783334,0,0,0,0,1,0,0
0.4026293876,0.034,1,0.04160834533333333,0.08565077886866665,0.8176383421129001,0.98116601053548,1,0,0,1,0,0,0
0.5158747912,0.213,3,0.013628146027777776,0.05870406999916666,1.1617501604790692,1.6264502246706969,1,1,0,0,1,0,0
0.3400965876000001,0.135,3,0.017421378333333338,0.04796686167777779,0.7837030000361114,0.8620733000397226,0,0,0,0,0,0,1
0.30447956,0.14700000000000002,3,0.020800641120000005,0.0407720208,0.743925721784,1.1158885826759999,0,0,1,0,0,0,0
0.47023470119999994,0.094,2,0.02952258,0.07167077399999999,0.9648706800399999,1.061357748044,0,0,0,0,0,0,1
0.33022836,0.098,2,0.022422400000000002,0.04751413333333334,0.7223390953333333,1.0835086429999998,0,0,1,0,0,0,0
0.3677517184,0.132,3,0.018620878222222227,0.04799108160000001,0.8212273334222222,0.9033500667644445,0,0,0,0,0,0,1
0.5016896192,0.034,1,0.02346005666666667,0.08500820533333336,0.9340289277399999,1.027431820514,0,0,0,0,0,0,1
0.5437769524,0.08199999999999999,2,0.031667690472222225,0.09515754795555557,1.0912731767002777,1.2004004943703055,0,0,0,0,0,0,1
0.5476622623999999,0.1,2,0.039468,0.09448639199999999,1.1333441488799998,1.2466785637679998,0,0,0,0,0,0,1
0.49037118239999994,0.14700000000000002,3,0.04078529925925926,0.10881123145925926,1.1411031840218517,1.9398754128371478,1,0,0,1,0,0,0
0.5212210036,0.035,1,0.025188740694444444,0.08060397022222222,0.9599198860491667,1.0559118746540834,0,0,0,0,0,0,1
0.30860764439999994,0.034,1,0.011757001666666666,0.04042333808333333,0.5724425770174998,0.6296868347192498,0,0,0,0,0,0,1
0.4999901984,0.129,3,0.02892344355555555,0.08098564195555555,1.071403961671111,1.1785443578382222,0,0,0,0,0,0,1
0.8420132606,0.154,2,0.15161633054888884,0.0910391615,1.796069691340889,2.873711506145422,0,1,1,1,1,0,0
0.3991864051999999,0.08,2,0.01963523333333333,0.05910205233333333,0.8089893517566665,0.8898882869323332,0,0,0,0,0,0,1
0.38400564839999995,0.174,2,0.022082078737962963,0.051900944187037036,0.91638357342125,1.0996602881055,0,0,1,0,1,0,0
0.7763949822000001,0.304,4,0.045104908333333346,0.09185936760000002,1.7651709242933336,3.1773076637280004,1,1,0,1,1,1,0
0.281494158,0.111,3,0.0109644505,0.0336045591,0.6337415930199999,0.697115752322,0,0,0,0,0,0,1
0.40019060840000004,0.03,1,0.01473236166666667,0.05603208220555557,0.7263848257947223,0.7990233083741946,0,0,0,0,0,0,1
0.550123112,0.04,1,0.03226740740740741,0.09656021666666668,1.0424785673074075,1.1467264240381483,0,0,0,0,0,0,1
0.5127671208,0.09,3,0.021213822222222223,0.07919826962962964,1.0196098583451851,1.1215708441797037,0,0,0,0,0,0,1
0.6432611195999998,0.042,1,0.041376688888888895,0.12137162074074077,1.2296136723829627,1.352575039621259,0,0,0,0,0,0,1
0.4696571924,0.033,1,0.020278848944444445,0.07269660091296297,0.8636673312732406,0.9500340644005647,0,0,0,0,0,0,1
0.9370763938,0.312,4,0.09659828105555555,0.0850310548888889,2.0745233081294443,3.1117849621941667,0,1,1,1,1,1,0
0.4135202104,0.288,4,0.03140746233333333,0.07773832083422223,1.1754656906729557,1.4105588288075468,1,0,1,0,1,1,0
0.5858652052,0.365,5,0.07234466166666667,0.15588465972625,1.7096870635597292,2.7354993016955667,1,0,0,1,1,1,0
0.3930471556,0.049,1,0.033672639027777784,0.06485534784361112,0.7838339565835137,0.9406007479002165,1,0,0,1,0,0,0
0.37891566239999996,0.088,2,0.0197714,0.05535992,0.7859681244799999,0.864564936928,0,0,0,0,0,0,1
0.6324355883999999,0.144,4,0.034953072,0.11350039213333332,1.341089126173333,1.8775247766426664,0,0,0,0,0,1,0
0.324811916,0.076,2,0.013713777777777774,0.04244053333333332,0.662601029311111,0.7288611322422222,0,0,0,0,0,0,1
0.554946414,0.03,1,0.023890125,0.08918980000000001,1.01213819155,1.1133520107050001,0,0,0,0,0,0,1
0.42711649639999993,0.043,1,0.023691116361111115,0.0663351258111111,0.8122069709297219,0.8934276680226942,0,0,0,0,0,0,1
0.5692581487999999,0.04,1,0.03328252444444444,0.09377351262222222,1.0676555695066665,1.1744211264573332,0,0,0,0,0,0,1
0.2864802292,0.046,1,0.014240980277777775,0.038574481361111114,0.5586787517163888,0.6145466268880277,0,0,0,0,0,0,1
0.38320927479999994,0.036,1,0.016506430000000002,0.054562921388888894,0.7109040079738888,0.7819944087712777,0,0,0,0,0,0,1
0.4462441764,0.13799999999999998,3,0.026457800833333333,0.07045827395833333,0.9876823642279168,1.0864506006507086,0,0,0,0,0,0,1
0.3755591224,0.148,4,0.027023429766666676,0.05691318966666668,0.8808688256583335,1.0570425907900003,0,0,1,0,0,1,0
0.738842778,0.076,1,0.017609317500000003,0.05635969500000001,1.288777096225,1.8042879347149998,0,1,1,0,1,0,0
0.381505256,0.462,6,0.06467633610666666,0.07276087812000002,1.4223665818286666,1.7068398981944,1,0,1,1,1,1,0
0.7884639949999999,0.42,6,0.0183153425,0.09702404984999999,1.9195149116574994,2.6873208763204994,1,1,0,0,1,1,0
0.48315324200000004,0.093,3,0.0205436712962963,0.08164452592592594,0.9835950868722224,1.0819545955594447,0,0,0,0,0,0,1
0.30155615159999993,0.072,2,0.01173771,0.040625518500000006,0.6175831011449999,0.6793414112595,0,0,0,0,0,0,1
0.73827768,0.215,5,0.07285555200000002,0.10202192,1.6358249704,3.1080674437600004,0,1,1,1,0,1,0
0.3916134992,0.105,3,0.01714473444444444,0.05589183428888889,0.8259925985033333,0.9085918583536667,0,0,0,0,0,0,1
0.4393876388,0.292,4,0.07653053625,0.06825390047777777,1.2704495095152777,1.5245394114183333,0,0,1,1,1,1,0
1.0204389887999998,0.184,4,0.07045956377777778,0.15171631141333336,2.068591552787111,3.1028873291806662,1,1,0,1,0,1,0
0.8741367543999998,0.2,4,0.07575732185185186,0.15875291145518516,1.8975381321752034,3.7950762643504072,1,1,0,1,0,1,0
0.5691891788000001,0.068,2,0.02863073888888889,0.10315486805555557,1.1150134393294446,1.2265147832623893,0,0,0,0,0,0,1
0.44116798439999994,0.195,5,0.02872833703703704,0.07078662245925926,1.0667402686496295,1.6001104029744444,0,0,0,1,0,1,0
0.4560884639999999,0.312,4,0.06980050896,0.06854977996533333,1.314336191741733,1.8400706684384265,1,1,1,1,1,1,0
0.43276927760000006,0.093,3,0.017407981111111116,0.06878960277777779,0.8873519491588889,0.9760871440747779,0,0,0,0,0,0,1
0.5147359843999999,0.34,4,0.11236325355,0.12861564253125,1.5887865766978124,2.065422549707156,1,0,1,1,1,1,0
0.32402014039999993,0.061,1,0.011045129499999999,0.062057238243,0.6642776368073499,0.9964164552110247,1,0,0,0,1,0,0
0.4787722676,0.117,3,0.02511281319444444,0.08068296136574071,1.0172736611322686,1.1190010272454955,0,0,0,0,0,0,1
0.45774745279999995,0.043,1,0.0359325037037037,0.07285624888888888,0.8838274978192592,1.148975747165037,0,0,0,1,0,0,0
0.4466304083999999,0.36,5,0.0458955315,0.0650470002,1.3304807631449997,1.5965769157739997,0,0,1,0,1,1,0
0.4639179688,0.044,1,0.026604355555555563,0.07322244222222224,0.8812299115377777,0.9693529026915556,0,0,0,0,0,0,1
0.44783600400000007,0.044,1,0.024684000000000008,0.0691152,0.8491710458000001,0.9340881503800003,0,0,0,0,0,0,1
0.8548426495999999,0.062,1,0.06174989333333334,0.08893404177777778,1.547913547831111,2.786244386096,0,1,1,0,1,0,0
0.2935832196,0.09,3,0.0096051,0.037876111,0.6250434243699999,0.687547766807,0,0,0,0,0,0,1
0.40961282999999993,0.312,4,0.05541005699999999,0.09688422573899999,1.26716531347155,2.02746450155448,1,0,0,1,1,1,0
1.0886354532,0.126,3,0.08226341649999999,0.1186780812,2.052586578805,4.10517315761,1,1,1,1,0,0,0
0.3777339764,0.198,3,0.018557631833333338,0.08934503952383335,0.9912731392478917,1.8834189645709944,1,0,0,0,1,0,0
0.3825830272,0.048,1,0.021463994666666663,0.0535258367,0.7330806449216667,0.8063887094138334,0,0,0,0,0,0,1
0.6423594138000001,0.21,3,0.021274704000000005,0.06092301600000001,1.35510784401,2.168172550416,0,1,0,0,1,0,0
0.48682244599999996,0.098,2,0.03282874505555556,0.08113389849444445,1.0132383798475,1.11456221783225,0,0,0,0,0,0,1
0.30490625439999997,0.039,1,0.013015548,0.0413493948,0.5774932359399999,0.635242559534,0,0,0,0,0,0,1
0.28512198,0.088,2,0.013285800000000002,0.034452495,0.61024739875,0.671272138625,0,0,0,0,0,0,1
0.389110348,0.031,1,0.014909105555555559,0.0589150138888889,0.7162049777944446,0.7878254755738892,0,0,0,0,0,0,1
0.49214291340000005,0.05,1,0.021984699074074077,0.05109244064814816,0.8920690770272223,1.4273105232435557,0,1,0,0,0,0,0
0.4741531168,0.108,3,0.023342592000000006,0.07806800213333333,0.9911673808533333,1.0902841189386667,0,0,0,0,0,0,1
0.6640909792,0.098,2,0.13928698350000002,0.12602155650000002,1.48972930284,2.085621023976,0,0,1,1,0,0,0
0.4184980051999999,0.176,2,0.07427870306796297,0.07730580425788888,1.0818196431624851,1.2981835717949821,1,0,1,1,1,0,0
0.3976690651999999,0.046,1,0.02265487648148148,0.05515969925925926,0.7561512793640739,0.8317664073004813,0,0,0,0,0,0,1
0.4596547032,0.15,5,0.018135420000000003,0.11928028442399999,1.0832520910548,1.40822771837124,1,0,0,0,0,1,0
0.3212328328,0.049,1,0.017573795555555556,0.04468765155555556,0.627116705871111,1.0033867293937777,0,0,0,0,0,0,0
0.47137040719999995,0.445,5,0.03954657525777778,0.07511134431111112,1.4949910738148888,1.7939892885778665,0,0,1,0,1,1,0
0.44793164240000005,0.093,3,0.021873319691111115,0.07755649293466668,0.9285241097873778,1.1142289317448533,1,0,1,0,0,0,0
0.27991152640000005,0.084,2,0.012552362666666669,0.037657088,0.6004754167466667,0.6605229584213335,0,0,0,0,0,0,1
0.4337955512,0.114,3,0.021484228888888894,0.06648803466666667,0.9218633313955555,1.0140496645351111,0,0,0,0,0,0,1
0.35780716399999996,0.128,4,0.029641633333333337,0.050820365555555545,0.8210902861888888,1.1495264006644443,0,0,0,1,0,1,0
0.5351271948,0.252,6,0.03234539,0.09272345133333335,1.3226842523933335,2.5131000795473337,0,0,0,0,0,1,0
0.5952839004000001,0.155,5,0.05205324504111113,0.07264105395555558,1.2687183891251668,2.029949422600267,0,1,1,1,0,1,0
0.3815659496,0.15,3,0.022827600000000003,0.0533709288,0.8812584936800002,0.9693843430480003,0,0,0,0,0,0,1
0.5124425020000001,0.043,1,0.030120245833333333,0.08678833625,0.9749090719208334,1.0723999791129168,0,0,0,0,0,0,1
0.7007225383999999,0.26099999999999995,3,0.017255994311111113,0.06303830421777779,1.5109244135468884,2.4174790616750217,1,1,1,0,1,0,0
0.6138633468,0.39,6,0.1193915736,0.15122181765600004,1.8479912701812,2.95678603228992,1,0,1,1,1,1,0
0.59688937,0.126,3,0.0356048875,0.10622124770833333,1.2538374825520833,1.3792212308072918,0,0,0,0,0,0,1
0.39702258639999993,0.086,2,0.021298014666666663,0.058247593599999994,0.8157238822666666,0.8972962704933333,0,0,0,0,0,0,1
0.7771890264,0.18,3,0.03697614202851852,0.14990446209666666,1.6589009642615185,2.156571253539974,1,1,1,0,1,0,0
0.34894681800000005,0.040999999999999995,1,0.016206455324074075,0.04980520416666668,0.661139792361574,0.7272537715977315,0,0,0,0,0,0,1
0.5226629364,0.185,5,0.06116070450000001,0.08458077915000001,1.2374364090724999,1.9798982545159998,0,0,0,1,0,1,0
0.30319947680000003,0.036,1,0.01209208,0.04138178488888889,0.5693763454488889,0.6263139799937779,0,0,0,0,0,0,1
